# generated_at_utc=2026-04-29T14:58:57+00:00
# node20_url=https://nodejs.org/download/release/latest-v20.x/docs/api/all.json
# node20_etag="6ad7aab45da329642a1c43356a17c3b3"
# node20_last_modified=Tue, 24 Mar 2026 03:28:14 GMT
# node22_url=https://nodejs.org/download/release/latest-v22.x/docs/api/all.json
# node22_etag="b205ea07cce12bde5a37c9b12078c400"
# node22_last_modified=Tue, 24 Mar 2026 04:15:15 GMT
# deno_compat_url=https://docs.deno.com/runtime/reference/node_apis/
# deno_compat_etag=W/"1b985-9UvrDk5GwfdlaQ/w1Oe4efXtGhp"
# deno_compat_last_modified=Wed, 22 Apr 2026 13:34:59 GMT
# deno_repo=/Users/jack/src/github.com/agentstation/deno
# deno_git_branch=locker-v2.7.14
# deno_git_commit=a2cc5bfdc77713c9028709f386dbd671dd3f1150
# generator_path=scripts/runtime/node/generate_matrix.py
module,symbol,kind,node20_status,node22_status,added_in,deprecated_in,deno_coverage,verification_status,notes,compatibility_target,runtime_preset,support_state,verification_lane
node:net,net.BlockList.fromJSON,method,,experimental,,,ImplementedPartial,NeedsVerification,Experimental | Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.BlockList.isBlockList,method,,stable,v22.13.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.BlockList.isBlockList,method,,stable,v22.13.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.BlockList.toJSON,method,,experimental,,,ImplementedPartial,NeedsVerification,Experimental | Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.BlockList.toJSON,method,,experimental,,,ImplementedPartial,NeedsVerification,Experimental | Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server,class,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server,class,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.[Symbol.asyncDispose],method,experimental,experimental,v20.5.0,,ImplementedPartial,NeedsVerification,Experimental | Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.[Symbol.asyncDispose],method,experimental,experimental,v20.5.0,,ImplementedPartial,NeedsVerification,Experimental | Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.address,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.address,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.close,event,stable,stable,v0.5.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.close,event,stable,stable,v0.5.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.close,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.close,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.connection,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.connection,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.drop,event,stable,stable,v18.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.drop,event,stable,stable,v18.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.error,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.error,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.getConnections,method,stable,stable,v0.9.7,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.getConnections,method,stable,stable,v0.9.7,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.listen,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.listen,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.listening,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.listening,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.ref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.ref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Server.unref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Server.unref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket,class,stable,stable,v0.3.4,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket,class,stable,stable,v0.3.4,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.address,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.address,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.close,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.close,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.connect,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.connect,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.connect,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.connect,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.connectionAttempt,event,stable,stable,v21.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.connectionAttempt,event,stable,stable,v21.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.connectionAttemptFailed,event,stable,stable,v21.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.connectionAttemptFailed,event,stable,stable,v21.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.connectionAttemptTimeout,event,stable,stable,v21.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.connectionAttemptTimeout,event,stable,stable,v21.6.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.data,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.data,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.destroy,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.destroy,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.destroySoon,method,stable,stable,v0.3.4,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.destroySoon,method,stable,stable,v0.3.4,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.drain,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.drain,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.end,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.end,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.end,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.end,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.error,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.error,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.lookup,event,stable,stable,v0.11.3,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.lookup,event,stable,stable,v0.11.3,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.pause,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.pause,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.ready,event,stable,stable,v9.11.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.ready,event,stable,stable,v9.11.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.ref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.ref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.resetAndDestroy,method,stable,stable,v18.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.resetAndDestroy,method,stable,stable,v18.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.resume,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.resume,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.setEncoding,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.setEncoding,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.setKeepAlive,method,stable,stable,v0.1.92,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.setKeepAlive,method,stable,stable,v0.1.92,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.setNoDelay,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.setNoDelay,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.setTimeout,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.setTimeout,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.timeout,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.timeout,event,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.unref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.unref,method,stable,stable,v0.9.1,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.Socket.write,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.Socket.write,method,stable,stable,v0.1.90,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.SocketAddress,class,stable,stable,v15.14.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.SocketAddress,class,stable,stable,v15.14.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.SocketAddress.parse,method,,stable,v22.13.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.SocketAddress.parse,method,,stable,v22.13.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.connect,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.connect,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.createConnection,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.createConnection,method,stable,stable,,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.createServer,method,stable,stable,v0.5.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.createServer,method,stable,stable,v0.5.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.getDefaultAutoSelectFamily,method,stable,stable,v19.4.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.getDefaultAutoSelectFamily,method,stable,stable,v19.4.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.getDefaultAutoSelectFamilyAttemptTimeout,method,stable,stable,v19.8.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.getDefaultAutoSelectFamilyAttemptTimeout,method,stable,stable,v19.8.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.isIP,method,stable,stable,v0.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.isIP,method,stable,stable,v0.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.isIPv4,method,stable,stable,v0.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.isIPv4,method,stable,stable,v0.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.isIPv6,method,stable,stable,v0.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.isIPv6,method,stable,stable,v0.3.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.setDefaultAutoSelectFamily,method,stable,stable,v19.4.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.setDefaultAutoSelectFamily,method,stable,stable,v19.4.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:net,net.setDefaultAutoSelectFamilyAttemptTimeout,method,stable,stable,v19.8.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Application,Partial,pending-node-upstream
node:net,net.setDefaultAutoSelectFamilyAttemptTimeout,method,stable,stable,v19.8.0,,ImplementedPartial,NeedsVerification,Socket: The fd option is not supported.,Node22,Tooling,Partial,pending-node-upstream
node:os,os.arch,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.arch,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.availableParallelism,method,stable,stable,v19.4.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.availableParallelism,method,stable,stable,v19.4.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.cpus,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.cpus,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.endianness,method,stable,stable,v0.9.4,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.endianness,method,stable,stable,v0.9.4,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.freemem,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.freemem,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.getPriority,method,stable,stable,v10.10.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.getPriority,method,stable,stable,v10.10.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.homedir,method,stable,stable,v2.3.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.homedir,method,stable,stable,v2.3.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.hostname,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.hostname,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.loadavg,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.loadavg,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.machine,method,stable,stable,v18.9.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.machine,method,stable,stable,v18.9.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.networkInterfaces,method,stable,stable,v0.6.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.networkInterfaces,method,stable,stable,v0.6.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.platform,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.platform,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.release,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.release,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.setPriority,method,stable,stable,v10.10.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.setPriority,method,stable,stable,v10.10.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.tmpdir,method,stable,stable,v0.9.9,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.tmpdir,method,stable,stable,v0.9.9,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.totalmem,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.totalmem,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.type,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.type,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.uptime,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.uptime,method,stable,stable,v0.3.3,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.userInfo,method,stable,stable,v6.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.userInfo,method,stable,stable,v6.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:os,os.version,method,stable,stable,v13.11.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:os,os.version,method,stable,stable,v13.11.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.basename,method,stable,stable,v0.1.25,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.basename,method,stable,stable,v0.1.25,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.dirname,method,stable,stable,v0.1.16,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.dirname,method,stable,stable,v0.1.16,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.extname,method,stable,stable,v0.1.25,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.extname,method,stable,stable,v0.1.25,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.format,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.format,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.isAbsolute,method,stable,stable,v0.11.2,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.isAbsolute,method,stable,stable,v0.11.2,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.join,method,stable,stable,v0.1.16,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.join,method,stable,stable,v0.1.16,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.matchesGlob,method,experimental,stable,v22.5.0,,NeedsVerification,NeedsVerification,Experimental,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.matchesGlob,method,experimental,stable,v22.5.0,,NeedsVerification,NeedsVerification,Experimental,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.normalize,method,stable,stable,v0.1.23,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.normalize,method,stable,stable,v0.1.23,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.parse,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.parse,method,stable,stable,v0.11.15,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.relative,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.relative,method,stable,stable,v0.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.resolve,method,stable,stable,v0.3.4,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.resolve,method,stable,stable,v0.3.4,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:path,path.toNamespacedPath,method,stable,stable,v9.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:path,path.toNamespacedPath,method,stable,stable,v9.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
