# generated_at_utc=2026-04-29T14:58:57+00:00
# node20_url=https://nodejs.org/download/release/latest-v20.x/docs/api/all.json
# node20_etag="6ad7aab45da329642a1c43356a17c3b3"
# node20_last_modified=Tue, 24 Mar 2026 03:28:14 GMT
# node22_url=https://nodejs.org/download/release/latest-v22.x/docs/api/all.json
# node22_etag="b205ea07cce12bde5a37c9b12078c400"
# node22_last_modified=Tue, 24 Mar 2026 04:15:15 GMT
# deno_compat_url=https://docs.deno.com/runtime/reference/node_apis/
# deno_compat_etag=W/"1b985-9UvrDk5GwfdlaQ/w1Oe4efXtGhp"
# deno_compat_last_modified=Wed, 22 Apr 2026 13:34:59 GMT
# deno_repo=/Users/jack/src/github.com/nimbus/deno
# deno_git_branch=locker-v2.7.14
# deno_git_commit=a2cc5bfdc77713c9028709f386dbd671dd3f1150
# generator_path=scripts/runtime/node/generate_matrix.py
module,symbol,kind,delta,node20_status,node22_status,node20_added_in,node22_added_in
node:net,net.Server.listening,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Server.ref,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:net,net.Server.unref,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:net,net.Socket,class,unchanged,stable,stable,v0.3.4,v0.3.4
node:net,net.Socket.address,method,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.close,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.connect,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.connect,method,unchanged,stable,stable,,
node:net,net.Socket.connectionAttempt,event,unchanged,stable,stable,v20.12.0,v21.6.0
node:net,net.Socket.connectionAttemptFailed,event,unchanged,stable,stable,v20.12.0,v21.6.0
node:net,net.Socket.connectionAttemptTimeout,event,unchanged,stable,stable,v20.12.0,v21.6.0
node:net,net.Socket.data,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.destroy,method,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.destroySoon,method,unchanged,stable,stable,v0.3.4,v0.3.4
node:net,net.Socket.drain,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.end,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.end,method,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.error,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.lookup,event,unchanged,stable,stable,v0.11.3,v0.11.3
node:net,net.Socket.pause,method,unchanged,stable,stable,,
node:net,net.Socket.ready,event,unchanged,stable,stable,v9.11.0,v9.11.0
node:net,net.Socket.ref,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:net,net.Socket.resetAndDestroy,method,unchanged,stable,stable,v18.3.0,v18.3.0
node:net,net.Socket.resume,method,unchanged,stable,stable,,
node:net,net.Socket.setEncoding,method,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.setKeepAlive,method,unchanged,stable,stable,v0.1.92,v0.1.92
node:net,net.Socket.setNoDelay,method,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.setTimeout,method,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.timeout,event,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.Socket.unref,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:net,net.Socket.write,method,unchanged,stable,stable,v0.1.90,v0.1.90
node:net,net.SocketAddress,class,unchanged,stable,stable,v15.14.0,v15.14.0
node:net,net.SocketAddress.parse,method,added_in_node22,,stable,,v22.13.0
node:net,net.connect,method,unchanged,stable,stable,,
node:net,net.createConnection,method,unchanged,stable,stable,,
node:net,net.createServer,method,unchanged,stable,stable,v0.5.0,v0.5.0
node:net,net.getDefaultAutoSelectFamily,method,unchanged,stable,stable,v19.4.0,v19.4.0
node:net,net.getDefaultAutoSelectFamilyAttemptTimeout,method,unchanged,stable,stable,v19.8.0,v19.8.0
node:net,net.isIP,method,unchanged,stable,stable,v0.3.0,v0.3.0
node:net,net.isIPv4,method,unchanged,stable,stable,v0.3.0,v0.3.0
node:net,net.isIPv6,method,unchanged,stable,stable,v0.3.0,v0.3.0
node:net,net.setDefaultAutoSelectFamily,method,unchanged,stable,stable,v19.4.0,v19.4.0
node:net,net.setDefaultAutoSelectFamilyAttemptTimeout,method,unchanged,stable,stable,v19.8.0,v19.8.0
node:os,os.arch,method,unchanged,stable,stable,v0.5.0,v0.5.0
node:os,os.availableParallelism,method,unchanged,stable,stable,v19.4.0,v19.4.0
node:os,os.cpus,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.endianness,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:os,os.freemem,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.getPriority,method,unchanged,stable,stable,v10.10.0,v10.10.0
node:os,os.homedir,method,unchanged,stable,stable,v2.3.0,v2.3.0
node:os,os.hostname,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.loadavg,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.machine,method,unchanged,stable,stable,v18.9.0,v18.9.0
node:os,os.networkInterfaces,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:os,os.platform,method,unchanged,stable,stable,v0.5.0,v0.5.0
node:os,os.release,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.setPriority,method,unchanged,stable,stable,v10.10.0,v10.10.0
node:os,os.tmpdir,method,unchanged,stable,stable,v0.9.9,v0.9.9
node:os,os.totalmem,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.type,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.uptime,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:os,os.userInfo,method,unchanged,stable,stable,v6.0.0,v6.0.0
node:os,os.version,method,unchanged,stable,stable,v13.11.0,v13.11.0
node:path,path.basename,method,unchanged,stable,stable,v0.1.25,v0.1.25
node:path,path.dirname,method,unchanged,stable,stable,v0.1.16,v0.1.16
node:path,path.extname,method,unchanged,stable,stable,v0.1.25,v0.1.25
node:path,path.format,method,unchanged,stable,stable,v0.11.15,v0.11.15
node:path,path.isAbsolute,method,unchanged,stable,stable,v0.11.2,v0.11.2
node:path,path.join,method,unchanged,stable,stable,v0.1.16,v0.1.16
node:path,path.matchesGlob,method,status_changed,experimental,stable,v20.17.0,v22.5.0
node:path,path.normalize,method,unchanged,stable,stable,v0.1.23,v0.1.23
node:path,path.parse,method,unchanged,stable,stable,v0.11.15,v0.11.15
node:path,path.relative,method,unchanged,stable,stable,v0.5.0,v0.5.0
node:path,path.resolve,method,unchanged,stable,stable,v0.3.4,v0.3.4
node:path,path.toNamespacedPath,method,unchanged,stable,stable,v9.0.0,v9.0.0
node:perf_hooks,perf_hooks.Histogram,class,unchanged,stable,stable,v11.10.0,v11.10.0
node:perf_hooks,perf_hooks.Histogram.percentile,method,unchanged,stable,stable,v11.10.0,v11.10.0
node:perf_hooks,perf_hooks.Histogram.percentileBigInt,method,unchanged,stable,stable,v17.4.0,v17.4.0
node:perf_hooks,perf_hooks.Histogram.reset,method,unchanged,stable,stable,v11.10.0,v11.10.0
node:perf_hooks,perf_hooks.IntervalHistogram,class,unchanged,stable,stable,,
node:perf_hooks,perf_hooks.IntervalHistogram.disable,method,unchanged,stable,stable,v11.10.0,v11.10.0
node:perf_hooks,perf_hooks.IntervalHistogram.enable,method,unchanged,stable,stable,v11.10.0,v11.10.0
node:perf_hooks,perf_hooks.PerformanceEntry,class,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceMark,class,unchanged,stable,stable,v18.2.0,v18.2.0
node:perf_hooks,perf_hooks.PerformanceMeasure,class,unchanged,stable,stable,v18.2.0,v18.2.0
node:perf_hooks,perf_hooks.PerformanceNodeEntry,class,unchanged,stable,stable,v19.0.0,v19.0.0
node:perf_hooks,perf_hooks.PerformanceNodeTiming,class,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceObserver,class,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceObserver.disconnect,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceObserver.observe,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceObserver.takeRecords,method,unchanged,stable,stable,v16.0.0,v16.0.0
node:perf_hooks,perf_hooks.PerformanceObserverEntryList,class,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntries,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntriesByName,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceObserverEntryList.getEntriesByType,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.PerformanceResourceTiming,class,unchanged,stable,stable,v18.2.0,v18.2.0
node:perf_hooks,perf_hooks.PerformanceResourceTiming.toJSON,method,unchanged,stable,stable,v18.2.0,v18.2.0
node:perf_hooks,perf_hooks.RecordableHistogram,class,unchanged,stable,stable,v15.9.0,v15.9.0
node:perf_hooks,perf_hooks.RecordableHistogram.add,method,unchanged,stable,stable,v17.4.0,v17.4.0
node:perf_hooks,perf_hooks.RecordableHistogram.record,method,unchanged,stable,stable,v15.9.0,v15.9.0
node:perf_hooks,perf_hooks.RecordableHistogram.recordDelta,method,unchanged,stable,stable,v15.9.0,v15.9.0
node:perf_hooks,perf_hooks.clearMarks,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.clearMeasures,method,unchanged,stable,stable,v16.7.0,v16.7.0
node:perf_hooks,perf_hooks.clearResourceTimings,method,unchanged,stable,stable,v18.2.0,v18.2.0
node:perf_hooks,perf_hooks.createHistogram,method,unchanged,stable,stable,v15.9.0,v15.9.0
node:perf_hooks,perf_hooks.eventLoopUtilization,method,unchanged,stable,stable,v14.10.0,v14.10.0
node:perf_hooks,perf_hooks.getEntries,method,unchanged,stable,stable,v16.7.0,v16.7.0
node:perf_hooks,perf_hooks.getEntriesByName,method,unchanged,stable,stable,v16.7.0,v16.7.0
node:perf_hooks,perf_hooks.getEntriesByType,method,unchanged,stable,stable,v16.7.0,v16.7.0
node:perf_hooks,perf_hooks.mark,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.markResourceTiming,method,unchanged,stable,stable,v18.2.0,v18.2.0
node:perf_hooks,perf_hooks.measure,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.monitorEventLoopDelay,method,unchanged,stable,stable,v11.10.0,v11.10.0
node:perf_hooks,perf_hooks.now,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.resourcetimingbufferfull,event,unchanged,stable,stable,v18.8.0,v18.8.0
node:perf_hooks,perf_hooks.setResourceTimingBufferSize,method,unchanged,stable,stable,v18.8.0,v18.8.0
node:perf_hooks,perf_hooks.timerify,method,unchanged,stable,stable,v8.5.0,v8.5.0
node:perf_hooks,perf_hooks.toJSON,method,unchanged,stable,stable,v16.1.0,v16.1.0
node:process,node:process,module,unchanged,stable,stable,,
node:punycode,punycode.decode,method,unchanged,stable,stable,v0.5.1,v0.5.1
node:punycode,punycode.encode,method,unchanged,stable,stable,v0.5.1,v0.5.1
node:punycode,punycode.toASCII,method,unchanged,stable,stable,v0.6.1,v0.6.1
node:punycode,punycode.toUnicode,method,unchanged,stable,stable,v0.6.1,v0.6.1
node:querystring,querystring.decode,method,unchanged,stable,stable,v0.1.99,v0.1.99
node:querystring,querystring.encode,method,unchanged,stable,stable,v0.1.99,v0.1.99
node:querystring,querystring.escape,method,unchanged,stable,stable,v0.1.25,v0.1.25
node:querystring,querystring.parse,method,unchanged,stable,stable,v0.1.25,v0.1.25
node:querystring,querystring.stringify,method,unchanged,stable,stable,v0.1.25,v0.1.25
node:querystring,querystring.unescape,method,unchanged,stable,stable,v0.1.25,v0.1.25
node:readline,readline.Interface,class,unchanged,stable,stable,v0.1.104,v0.1.104
node:readline,readline.Interface.question,method,unchanged,stable,stable,v0.3.3,v0.3.3
node:readline,readline.InterfaceConstructor,class,unchanged,stable,stable,v0.1.104,v0.1.104
node:readline,readline.InterfaceConstructor.SIGCONT,event,unchanged,stable,stable,v0.7.5,v0.7.5
node:readline,readline.InterfaceConstructor.SIGINT,event,unchanged,stable,stable,v0.3.0,v0.3.0
node:readline,readline.InterfaceConstructor.SIGTSTP,event,unchanged,stable,stable,v0.7.5,v0.7.5
node:readline,readline.InterfaceConstructor.[Symbol.asyncIterator],method,unchanged,stable,stable,v11.4.0,v11.4.0
node:readline,readline.InterfaceConstructor.[Symbol.dispose],method,added_in_node22,,stable,,v22.15.0
node:readline,readline.InterfaceConstructor.close,event,unchanged,stable,stable,v0.1.98,v0.1.98
node:readline,readline.InterfaceConstructor.close,method,unchanged,stable,stable,v0.1.98,v0.1.98
node:readline,readline.InterfaceConstructor.error,event,added_in_node22,,stable,,v16.0.0
node:readline,readline.InterfaceConstructor.getCursorPos,method,unchanged,stable,stable,v13.5.0,v13.5.0
node:readline,readline.InterfaceConstructor.getPrompt,method,unchanged,stable,stable,v15.3.0,v15.3.0
node:readline,readline.InterfaceConstructor.history,event,unchanged,stable,stable,v15.8.0,v15.8.0
node:readline,readline.InterfaceConstructor.line,event,unchanged,stable,stable,v0.1.98,v0.1.98
node:readline,readline.InterfaceConstructor.pause,event,unchanged,stable,stable,v0.7.5,v0.7.5
node:readline,readline.InterfaceConstructor.pause,method,unchanged,stable,stable,v0.3.4,v0.3.4
node:readline,readline.InterfaceConstructor.prompt,method,unchanged,stable,stable,v0.1.98,v0.1.98
node:readline,readline.InterfaceConstructor.resume,event,unchanged,stable,stable,v0.7.5,v0.7.5
node:readline,readline.InterfaceConstructor.resume,method,unchanged,stable,stable,v0.3.4,v0.3.4
node:readline,readline.InterfaceConstructor.setPrompt,method,unchanged,stable,stable,v0.1.98,v0.1.98
node:readline,readline.InterfaceConstructor.write,method,unchanged,stable,stable,v0.1.98,v0.1.98
node:readline,readline.clearLine,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:readline,readline.clearScreenDown,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:readline,readline.createInterface,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readline.cursorTo,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:readline,readline.emitKeypressEvents,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:readline,readline.moveCursor,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:readline,readlinePromises.Interface,class,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Interface.question,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Readline,class,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Readline.clearLine,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Readline.clearScreenDown,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Readline.commit,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Readline.cursorTo,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Readline.moveCursor,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:readline,readlinePromises.Readline.rollback,method,unchanged,stable,stable,v17.0.0,v17.0.0
node:repl,repl.REPLServer,class,unchanged,stable,stable,v0.1.91,v0.1.91
node:repl,repl.REPLServer.clearBufferedCommand,method,unchanged,stable,stable,v9.0.0,v9.0.0
node:repl,repl.REPLServer.defineCommand,method,unchanged,stable,stable,v0.3.0,v0.3.0
node:repl,repl.REPLServer.displayPrompt,method,unchanged,stable,stable,v0.1.91,v0.1.91
node:repl,repl.REPLServer.exit,event,unchanged,stable,stable,v0.7.7,v0.7.7
node:repl,repl.REPLServer.reset,event,unchanged,stable,stable,v0.11.0,v0.11.0
node:repl,repl.REPLServer.setupHistory,method,unchanged,stable,stable,v11.10.0,v11.10.0
node:repl,repl.start,method,unchanged,stable,stable,v0.1.91,v0.1.91
node:sea,node:sea,module,unchanged,stable,stable,,
node:sqlite,node:sqlite,module,removed_after_node20,stable,,,
node:sqlite,sqlite.DatabaseSync,class,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.DatabaseSync.[Symbol.dispose],method,added_in_node22,,experimental,,v22.15.0
node:sqlite,sqlite.DatabaseSync.aggregate,method,added_in_node22,,stable,,v22.16.0
node:sqlite,sqlite.DatabaseSync.applyChangeset,method,added_in_node22,,stable,,v22.12.0
node:sqlite,sqlite.DatabaseSync.close,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.DatabaseSync.createSession,method,added_in_node22,,stable,,v22.12.0
node:sqlite,sqlite.DatabaseSync.enableLoadExtension,method,added_in_node22,,stable,,v22.13.0
node:sqlite,sqlite.DatabaseSync.exec,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.DatabaseSync.function,method,added_in_node22,,stable,,v22.13.0
node:sqlite,sqlite.DatabaseSync.loadExtension,method,added_in_node22,,stable,,v22.13.0
node:sqlite,sqlite.DatabaseSync.location,method,added_in_node22,,stable,,v22.16.0
node:sqlite,sqlite.DatabaseSync.open,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.DatabaseSync.prepare,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.Session,class,added_in_node22,,stable,,v22.12.0
node:sqlite,sqlite.Session.changeset,method,added_in_node22,,stable,,v22.12.0
node:sqlite,sqlite.Session.patchset,method,added_in_node22,,stable,,v22.12.0
node:sqlite,sqlite.StatementSync,class,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.StatementSync.all,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.StatementSync.columns,method,added_in_node22,,stable,,v22.16.0
node:sqlite,sqlite.StatementSync.get,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.StatementSync.iterate,method,added_in_node22,,stable,,v22.13.0
node:sqlite,sqlite.StatementSync.run,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.StatementSync.setAllowBareNamedParameters,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.StatementSync.setAllowUnknownNamedParameters,method,added_in_node22,,stable,,v22.15.0
node:sqlite,sqlite.StatementSync.setReadBigInts,method,added_in_node22,,stable,,v22.5.0
node:sqlite,sqlite.StatementSync.setReturnArrays,method,added_in_node22,,stable,,v22.16.0
node:sqlite,sqlite.backup,method,added_in_node22,,stable,,v22.16.0
node:stream,stream.Duplex,class,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.PassThrough,class,unchanged,stable,stable,,
node:stream,stream.Readable,class,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.[Symbol.asyncDispose],method,unchanged,experimental,experimental,v20.4.0,v20.4.0
node:stream,stream.Readable.[Symbol.asyncIterator],method,unchanged,stable,stable,v10.0.0,v10.0.0
node:stream,stream.Readable.asIndexedPairs,method,removed_after_node20,experimental,,v17.5.0,
node:stream,stream.Readable.close,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.compose,method,status_changed,experimental,stable,v19.1.0,v19.1.0
node:stream,stream.Readable.data,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.destroy,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:stream,stream.Readable.drop,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.end,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.error,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.every,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.filter,method,unchanged,experimental,experimental,v17.4.0,v17.4.0
node:stream,stream.Readable.find,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.flatMap,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.forEach,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.isPaused,method,unchanged,stable,stable,v0.11.14,v0.11.14
node:stream,stream.Readable.iterator,method,status_changed,experimental,stable,v16.3.0,v16.3.0
node:stream,stream.Readable.map,method,unchanged,experimental,experimental,v17.4.0,v17.4.0
node:stream,stream.Readable.pause,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.pause,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.pipe,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.read,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.readable,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.reduce,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.resume,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.resume,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.setEncoding,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.some,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.take,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.toArray,method,unchanged,experimental,experimental,v17.5.0,v17.5.0
node:stream,stream.Readable.unpipe,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Readable.unshift,method,unchanged,stable,stable,v0.9.11,v0.9.11
node:stream,stream.Readable.wrap,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Transform,class,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Transform.destroy,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:stream,stream.Writable,class,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.[Symbol.asyncDispose],method,unchanged,experimental,experimental,v20.16.0,v22.4.0
node:stream,stream.Writable.close,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.cork,method,unchanged,stable,stable,v0.11.2,v0.11.2
node:stream,stream.Writable.destroy,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:stream,stream.Writable.drain,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.end,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.error,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.finish,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.pipe,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.setDefaultEncoding,method,unchanged,stable,stable,v0.11.15,v0.11.15
node:stream,stream.Writable.uncork,method,unchanged,stable,stable,v0.11.2,v0.11.2
node:stream,stream.Writable.unpipe,event,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream.Writable.write,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream._construct,method,unchanged,stable,stable,v15.0.0,v15.0.0
node:stream,stream._destroy,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:stream,stream._final,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:stream,stream._flush,method,unchanged,stable,stable,,
node:stream,stream._read,method,unchanged,stable,stable,v0.9.4,v0.9.4
node:stream,stream._transform,method,unchanged,stable,stable,,
node:stream,stream._write,method,unchanged,stable,stable,,
node:stream,stream._writev,method,unchanged,stable,stable,,
node:stream,stream.addAbortSignal,method,unchanged,stable,stable,v15.4.0,v15.4.0
node:stream,stream.compose,method,unchanged,experimental,experimental,v16.9.0,v16.9.0
node:stream,stream.duplexPair,method,unchanged,stable,stable,v20.17.0,v22.6.0
node:stream,stream.end,event,unchanged,stable,stable,,
node:stream,stream.finish,event,unchanged,stable,stable,,
node:stream,stream.finished,method,unchanged,stable,stable,v15.0.0,v15.0.0
node:stream,stream.from,method,unchanged,stable,stable,v12.3.0,v12.3.0
node:stream,stream.fromWeb,method,status_changed,experimental,stable,v17.0.0,v17.0.0
node:stream,stream.getDefaultHighWaterMark,method,unchanged,stable,stable,v19.9.0,v19.9.0
node:stream,stream.isDisturbed,method,status_changed,experimental,stable,v16.8.0,v16.8.0
node:stream,stream.isErrored,method,status_changed,experimental,stable,v17.3.0,v17.3.0
node:stream,stream.isReadable,method,status_changed,experimental,stable,v17.4.0,v17.4.0
node:stream,stream.isWritable,method,added_in_node22,,stable,,
node:stream,stream.pipeline,method,unchanged,stable,stable,v15.0.0,v15.0.0
node:stream,stream.push,method,unchanged,stable,stable,,
node:stream,stream.read,method,unchanged,stable,stable,,
node:stream,stream.setDefaultHighWaterMark,method,unchanged,stable,stable,v19.9.0,v19.9.0
node:stream,stream.toWeb,method,status_changed,experimental,stable,v17.0.0,v17.0.0
node:string_decoder,string_decoder.StringDecoder,class,unchanged,stable,stable,,
node:string_decoder,string_decoder.StringDecoder.end,method,unchanged,stable,stable,v0.9.3,v0.9.3
node:string_decoder,string_decoder.StringDecoder.write,method,unchanged,stable,stable,v0.1.99,v0.1.99
node:sys,node:sys,module,unchanged,deprecated,deprecated,,
node:test,test,method,unchanged,stable,stable,v18.0.0,v18.0.0
node:test,test.MockFunctionContext,class,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockFunctionContext.callCount,method,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockFunctionContext.mockImplementation,method,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockFunctionContext.mockImplementationOnce,method,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockFunctionContext.resetCalls,method,unchanged,stable,stable,v19.3.0,v19.3.0
node:test,test.MockFunctionContext.restore,method,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockModuleContext,class,unchanged,experimental,experimental,v20.18.0,v22.3.0
node:test,test.MockModuleContext.restore,method,unchanged,stable,stable,v20.18.0,v22.3.0
node:test,test.MockPropertyContext,class,added_in_node22,,stable,,v22.20.0
node:test,test.MockPropertyContext.accessCount,method,added_in_node22,,stable,,
node:test,test.MockPropertyContext.mockImplementation,method,added_in_node22,,stable,,
node:test,test.MockPropertyContext.mockImplementationOnce,method,added_in_node22,,stable,,
node:test,test.MockPropertyContext.resetAccesses,method,added_in_node22,,stable,,
node:test,test.MockPropertyContext.restore,method,added_in_node22,,stable,,
node:test,test.MockTimers,class,unchanged,experimental,experimental,v20.4.0,v20.4.0
node:test,test.MockTimers.[Symbol.dispose],method,unchanged,stable,stable,,
node:test,test.MockTimers.enable,method,unchanged,stable,stable,v20.4.0,v20.4.0
node:test,test.MockTimers.reset,method,unchanged,stable,stable,v20.4.0,v20.4.0
node:test,test.MockTimers.runAll,method,unchanged,stable,stable,v20.4.0,v20.4.0
node:test,test.MockTimers.setTime,method,unchanged,stable,stable,v20.11.0,v21.2.0
node:test,test.MockTimers.tick,method,unchanged,stable,stable,v20.4.0,v20.4.0
node:test,test.MockTracker,class,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockTracker.fn,method,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockTracker.getter,method,unchanged,stable,stable,v19.3.0,v19.3.0
node:test,test.MockTracker.method,method,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockTracker.module,method,unchanged,experimental,experimental,v20.18.0,v22.3.0
node:test,test.MockTracker.property,method,added_in_node22,,stable,,v22.20.0
node:test,test.MockTracker.reset,method,unchanged,stable,stable,v19.1.0,v19.1.0
